room,noise,Speaker,mic_id,mic_type,location,spk_angle,Gender,DataSet,Centroid,variance,skewness,kurtosis,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,roll_off_max,roll_off_min
2,none,7850,3,stu,mid,90,F,dev-clean,1616.568017,1508.36829,1839.147747,2157.109024,-332.9412132,134.8162932,-35.57757774,26.74650119,-28.45296677,6.121365916,-0.347834114,-26.58507703,-10.30018678,2.427235375,0.252123122,-5.443790852,2761.567248,281.3848016
2,babb,6895,5,stu,far,90,F,train-clean-360,1630.313333,1524.204923,1895.075031,2262.79151,-290.1385166,135.2800165,-38.39039425,23.5384459,-11.10229303,-5.534136641,-10.60227161,1.006998319,-12.77798296,-0.956280172,-8.303893358,-9.226460499,2763.220285,273.25697
2,none,7868,1,stu,clo,90,F,train-clean-360,1525.265552,1517.075209,1922.107732,2298.42999,-387.9943025,121.6466327,0.585043742,34.83016349,-16.99686848,-13.3455893,-21.46097797,-6.236278854,-1.749871676,-12.63650054,-14.27926198,-9.330050653,2497.171392,223.2950031
1,tele,4331,3,stu,mid,90,F,train-clean-360,1321.47495,1221.164739,1599.646555,1973.300202,-308.9206372,145.9680201,-21.00988304,-5.341878448,-31.49344541,-19.40137936,3.056847905,-11.41729884,-11.0243068,2.775201259,-0.869627266,-0.8430619,2080.42113,318.7035891
1,tele,5456,3,stu,mid,90,M,train-clean-100,1427.485138,1436.116782,1859.188316,2246.571241,-231.815768,156.3966467,-20.62796766,27.22102782,-37.44076787,12.35800612,-16.41476767,-8.19542186,-2.388061097,-11.34726741,-5.806228459,3.177935963,2173.89052,245.5795512
2,none,1259,1,stu,clo,90,F,train-clean-360,2134.88843,1742.761114,2059.649741,2356.966729,-316.0809926,107.4621127,-37.53500468,33.42214325,-42.43230667,-4.375391018,-20.16678403,4.180765946,-11.4744794,-5.951994467,3.118437417,-12.5685308,3571.950433,377.6592548
1,babb,7517,1,stu,clo,90,F,train-clean-100,1677.296964,1481.479737,1863.031278,2240.050992,-298.6424271,136.767861,-49.55585716,35.18257453,-17.76363901,0.225243029,-17.03702868,0.586748505,-13.86255427,-3.202540437,-8.717734423,-7.810736954,2686.190839,289.6917327
2,tele,1536,3,stu,mid,90,M,train-clean-360,1089.723345,1185.149994,1592.501276,1996.40956,-331.7158738,178.1652329,-14.77569085,24.52653259,-10.78831143,5.996875413,0.98244198,-17.25817891,-5.902040451,-2.395142546,-7.419857006,-1.172956383,1774.13357,160.1393645
1,none,1867,5,stu,far,90,M,train-clean-100,2226.483147,1624.812307,1959.57828,2270.642372,-266.6024643,112.4343771,-62.29925254,33.09850949,-40.0321318,6.719166923,-13.3869264,9.73361358,-14.71240752,3.29564272,-0.115966604,-11.57717431,3464.559968,466.2269514
1,musi,4057,1,stu,clo,90,F,train-clean-360,2248.086123,1855.519183,2193.003738,2495.952933,-311.2320487,100.5910657,-42.20605489,47.29985621,-22.02553709,11.54315279,-21.94832511,17.2665151,-4.827553903,10.38189163,-0.100620422,-11.11181264,3719.607508,339.068783
2,babb,196,7,stu,beh,90,M,train-clean-100,1276.390253,1345.137628,1764.123079,2162.595872,-323.9521333,157.3772962,-22.89447419,24.61444234,-15.80169687,5.598167685,-18.49202571,-12.88442247,-3.287957664,-10.12369542,-3.465359408,-8.629103537,2067.532282,204.0639286
2,babb,652,1,stu,clo,90,M,dev-clean,1714.326377,1379.638865,1713.441555,2042.613348,-287.3785083,153.153558,-57.97337213,38.81567927,-29.7705608,12.59113362,-17.07516977,-14.47672112,-8.276144373,-5.818241242,-13.71824333,-8.296729014,2687.955969,324.0008186
1,tele,8118,3,stu,mid,90,F,train-clean-360,2125.882445,1628.99951,1914.482856,2187.806208,-249.4985099,122.2534009,-55.13751083,45.96467769,-41.41036985,8.4499572,-6.735454123,-0.735037543,-2.01716952,0.849451958,-2.812981066,-0.353634633,3515.51464,347.8927681
2,none,5126,5,stu,far,90,M,train-clean-360,1537.911317,1531.749337,1934.030916,2320.801612,-315.2986175,144.3853353,-32.8299878,51.75049906,-14.29501692,7.12826223,-14.29520866,4.441057758,-13.41740131,1.820900069,-7.879143526,-8.699213689,2499.586095,184.6730004
2,tele,8118,7,stu,beh,90,F,train-clean-360,2025.332317,1543.665279,1845.082489,2134.594192,-279.483533,121.3701583,-69.71180005,50.37251789,-31.07327549,4.852132722,-18.65889996,-2.176845239,-0.022712236,-0.773956219,-3.655586977,-6.516671213,3221.168697,362.9667996
2,musi,2269,3,stu,mid,90,F,train-clean-360,1516.144917,1456.551223,1837.713887,2213.20035,-295.2122511,147.832182,-42.85794317,19.74451345,-15.8766209,0.510560303,-8.964949184,-3.216133327,-9.013946446,3.982750009,-9.232369326,-7.30516711,2501.0768,252.659412
2,none,83,3,stu,mid,90,F,train-clean-100,1650.340771,1392.918522,1724.060485,2043.225496,-318.1349497,122.0162378,-43.51877596,9.726366531,-27.50650453,-3.818090884,1.477705097,-21.25775784,-1.484386508,-5.63345767,-9.75097367,3.009177235,2608.504843,368.5227234
1,tele,8051,7,stu,beh,90,F,train-clean-100,1088.819562,1058.600679,1471.969839,1883.119029,-317.7599379,167.5727648,-30.34581168,1.440123395,-16.78641902,-23.73372109,-12.6319238,-12.50304909,-7.609602375,-2.590600112,-0.909830059,0.595134999,1562.959362,313.4636744
2,babb,188,3,stu,mid,90,F,train-clean-360,1440.293608,1423.539246,1792.348425,2149.265748,-287.3505539,151.2865788,-37.79350351,29.24652347,-24.42683883,0.419884623,-7.466945732,-7.617379078,-4.263025483,-5.475834354,-12.69652572,-12.21897906,2397.851978,229.7791307
1,none,2074,1,stu,clo,90,M,train-clean-360,1188.274627,1267.299175,1713.446214,2135.988818,-338.6957433,158.7508878,-16.13527695,18.00708179,-10.68642762,7.7524699,-15.01991782,-5.473690089,2.324176811,-10.60358341,-4.276644644,-3.534891511,1855.031011,177.6489258
2,babb,4859,1,stu,clo,90,M,train-clean-100,2091.274783,1524.259673,1796.54925,2059.027316,-317.4761559,122.1738993,-64.42987708,49.98327397,-19.25235017,8.02728449,-16.97015482,-19.93812827,-5.394532352,-2.607463029,-8.236630413,-3.568230636,3362.225927,359.9880927
1,tele,4590,3,stu,mid,90,M,train-clean-360,1417.902916,1321.807228,1700.03613,2070.959386,-257.981765,159.2617211,-40.82847186,27.08307046,-20.61906112,0.021107302,-7.719704787,-10.47514473,-14.57231922,-9.692148736,-3.722263985,-0.484127829,2209.791711,266.2972228
1,none,4064,3,stu,mid,90,F,train-clean-360,1585.132461,1479.05826,1906.688618,2302.591672,-298.6729091,143.3578283,-28.69466002,10.31685723,-25.47944799,-2.373972335,-18.15014419,9.601145343,-6.662897448,-3.52146345,5.452069208,-6.310750476,2479.050184,297.5278029
2,tele,4116,7,stu,beh,90,F,train-clean-360,1813.567807,1481.758411,1790.609124,2090.87409,-273.1337039,131.9511304,-64.69538172,27.11354539,-33.50692389,0.5322905,-12.39387799,-10.93477702,2.018770795,1.938293431,-1.534600797,-12.14022101,2950.065043,353.9682411
1,musi,3645,3,stu,mid,90,F,train-clean-360,1363.5731,1484.961286,1913.197825,2328.419183,-309.5487459,145.4754376,-13.16031228,34.88229477,-4.022503822,-7.3561123,-8.010159576,12.12181048,-14.17026826,3.334649021,-8.047827842,-7.812335546,2348.670261,172.1287614
2,none,3923,1,stu,clo,90,M,train-clean-360,1666.505608,1544.909617,1937.713468,2310.238257,-371.8803549,131.3576627,-14.95311326,45.87185152,-17.78467194,-1.051162795,-22.77037994,-0.935093535,-8.646002488,-11.32743666,-9.07187547,-10.2463625,2750.250779,325.5577144
2,musi,4014,5,stu,far,90,M,train-clean-100,1685.684443,1477.711023,1867.417851,2239.43021,-301.2916162,128.4154311,-26.50242913,26.83205968,-8.629468571,0.247133258,-13.49542836,-5.750895792,-1.208942588,10.48009031,-7.605359914,-8.668723119,2619.943844,257.4345081
1,musi,1272,1,stu,clo,90,M,dev-clean,2544.220612,2112.310182,2476.334455,2785.212437,-282.3138803,107.3609164,-24.00605747,44.6708564,-34.37945688,32.60165889,-43.38544707,8.925893638,-21.56621315,1.827793686,-7.384545532,-5.768713778,4327.369052,393.0788352
1,babb,7278,3,stu,mid,90,M,train-clean-100,1680.559296,1526.908421,1913.558199,2276.181167,-255.950225,132.0519212,-28.59251007,25.31246864,-34.64292295,-2.190431412,-14.68404418,-5.451600069,-14.81626119,-7.283602078,-5.12311457,-15.49906613,2718.692453,298.3101981
1,tele,5401,5,stu,far,90,M,train-clean-360,1913.545823,1449.415916,1790.264435,2121.762685,-244.6609292,111.9231395,-40.26945341,32.0520419,-10.86320293,0.954340555,-13.2306816,-19.81126083,-20.68993594,-8.8759799,-13.28061638,-8.680568735,2941.961914,444.3974609
2,musi,242,3,stu,mid,90,F,train-clean-360,1514.957316,1541.529392,1871.387194,2194.741554,-277.0554528,131.1476152,-36.7544323,57.86323422,-5.541115182,11.17212705,-19.57618519,-16.57767426,13.89890434,6.183990901,-1.326219252,1.500528656,2687.985538,167.0752112
1,tele,288,5,stu,far,90,F,train-clean-360,1553.29371,1405.249331,1754.335851,2103.794228,-286.7261415,124.4785695,-37.29124281,18.97790915,-13.5219895,-13.64817332,-13.25292357,-20.53378636,-15.55323019,-5.320374689,-7.122653464,-5.413641221,2555.632324,341.6445525
1,tele,7976,5,stu,far,90,M,dev-clean,1513.793922,1353.720747,1685.150254,2035.93885,-280.5290391,149.0276109,-61.2133091,34.40853252,-6.611922727,-7.303255885,-14.11983522,-4.267473618,-13.03911815,0.281479047,-8.649219169,-19.34883867,2552.062058,269.9856642
1,babb,8118,5,stu,far,90,F,train-clean-360,2282.873979,1663.879056,1973.315524,2263.011493,-273.8693138,115.3352538,-63.57871162,57.80198387,-37.00743813,9.619018524,-31.34956339,1.361304853,-12.1026848,-4.948759838,-7.024999415,-13.6256177,3612.28356,423.8462008
1,none,6965,5,stu,far,90,M,train-clean-360,1949.744671,1675.743311,2000.915845,2303.049546,-311.8143587,117.7533379,-38.30293985,47.247093,-34.27662919,10.92892861,-20.58879992,-14.69501205,-9.860374369,-8.081405483,-7.988923929,-6.975661586,3248.226524,320.5207757
2,babb,7540,3,stu,mid,90,M,train-clean-360,1364.76565,1347.02213,1722.229548,2103.091411,-315.9166966,148.8935152,-31.50650746,41.62283429,0.568120891,-9.182545779,-7.755302382,-0.613533127,-11.17855723,-5.577589003,-6.937907108,-11.48726017,2251.198509,191.1224712
2,tele,7995,7,stu,beh,90,F,train-clean-360,1353.386769,1372.620117,1829.780464,2259.733987,-338.0122917,138.2652844,-24.47869403,5.245438831,-10.06315236,6.875548088,-7.624645803,-0.788695133,-4.126968005,-1.369593323,-9.355701638,-13.13574872,2104.196746,222.5097656
2,babb,3989,1,stu,clo,90,M,train-clean-360,1047.707611,1066.006029,1438.66548,1811.79169,-309.7693463,173.5099205,-30.2925936,16.13304624,-14.00112194,-12.19639446,0.415697938,-19.37376485,-3.803916325,-6.445773774,-8.379674074,-4.087983457,1643.780222,206.1464284
2,musi,7868,1,stu,clo,90,F,train-clean-360,1395.386406,1276.009415,1634.38734,1993.222809,-343.2862762,146.3911617,-42.19279613,14.82522655,-10.41277592,-1.898017001,-11.25049413,-18.50138467,-1.393330032,-7.229668789,-9.178285179,-8.756553635,2263.950168,275.0775969
1,babb,7247,3,stu,mid,90,M,train-clean-360,1522.876063,1396.801505,1797.598133,2185.557423,-285.6348322,150.2675016,-39.27628776,20.72752881,-20.2236407,2.704282848,-19.50826714,-5.59711638,-16.34091238,-15.02528296,-3.944464208,-3.839768872,2394.817333,299.2869842
1,none,3368,3,stu,mid,90,M,train-clean-360,1542.514833,1428.123099,1754.8663,2087.882185,-318.1843061,153.8068301,-49.14636548,43.76826017,-13.35695812,-1.954971473,-7.3662524,-5.82493178,-11.95808447,2.76120976,3.028410417,-2.023893809,2609.980657,207.3414338
1,none,5400,3,stu,mid,90,F,train-clean-360,1226.607773,1272.439162,1710.86377,2139.07912,-334.6268456,166.2264601,-21.80092832,17.66575444,-10.50958049,-4.622368775,-12.55903887,7.996971834,-5.008468976,-5.951894294,3.751706417,-3.741950921,1925.694085,172.2803134
1,babb,4848,3,stu,mid,90,M,train-clean-360,1421.591138,1330.676558,1749.47606,2158.136993,-314.871,147.9753115,-33.61050134,29.87620077,-15.86829319,-9.522466162,-16.31694681,-6.097007618,-21.08111013,-2.950281618,-1.216318329,-6.668716006,2208.976074,260.9935438
1,babb,6848,5,stu,far,90,M,train-clean-100,1722.759896,1575.619137,1960.126491,2324.051157,-261.3870993,128.6726164,-29.09113135,35.48379272,-18.07874007,7.127957122,-30.31033357,-17.90014706,-8.744594918,-10.03817066,-11.00470578,-1.444405017,2810.325978,282.6346802
1,none,492,7,stu,beh,90,M,train-clean-360,2152.446858,1475.372657,1716.249744,1947.680746,-341.5059699,118.7051703,-68.34038529,65.03015413,-23.03341394,-16.56744994,0.106246983,-3.173604636,0.4523773,-1.905721044,-7.139664967,7.634991039,3447.684802,368.7519561
1,none,5126,3,stu,mid,90,M,train-clean-360,1571.929469,1507.713803,1940.419132,2339.038524,-283.3789196,146.9731308,-27.63239075,48.49704181,-27.40850829,4.167661356,-13.43728743,10.80442045,-13.81644101,8.411718034,1.065913763,-10.08208749,2416.766083,240.146782
1,musi,5583,5,stu,far,90,F,train-clean-360,2403.208958,1700.964468,2020.773622,2313.458952,-197.8823573,97.30816916,-54.24502033,45.0663642,-36.39650767,19.70529983,-13.36739132,9.488331327,0.16252733,3.563207479,-4.982382842,-9.515447725,3746.017166,522.5990493
1,babb,8635,1,stu,clo,90,M,train-clean-360,1886.425398,1548.549996,1876.66793,2200.357,-260.2471274,130.97855,-46.54554803,58.22182121,-25.52763339,-9.309017919,-23.19766227,-1.267344414,-19.5853278,1.591424121,-7.96378599,-13.43542792,3159.589612,327.8774131
1,babb,4438,3,stu,mid,90,M,train-clean-360,1439.392995,1352.060403,1745.702784,2139.2601,-296.6632251,157.8650004,-42.71964505,27.79673901,-19.99473191,-10.51532333,-9.373063744,4.01650673,-20.04578714,-6.644941146,-7.482117605,-9.729629578,2290.269692,266.0440686
1,babb,296,7,stu,beh,90,M,train-clean-360,1686.275078,1527.509644,1868.680485,2208.013996,-333.9948565,137.650824,-42.97593622,39.49321831,-16.15160804,1.144168911,-21.57009683,-9.710359586,-14.77703237,-4.226572649,-2.558100229,-10.15365222,2855.829102,255.2721354
2,tele,472,5,stu,far,90,F,train-clean-360,1795.373203,1500.734307,1875.608785,2235.908712,-306.5490402,124.7304665,-48.78697722,8.482834752,-14.05653298,0.18317975,-11.09580705,0.917201256,-5.164452518,7.971213511,-3.404139441,-8.570257192,2827.348504,388.6159162
2,musi,4441,3,stu,mid,90,M,train-clean-100,1361.419645,1376.228443,1809.486828,2231.104479,-298.7903084,157.2035295,-27.19814504,26.77981462,-16.55495614,0.958501859,-10.08254102,5.910709653,-13.29997702,-7.7705297,-11.46180279,-4.200731107,2170.862987,227.8669845
2,musi,8152,1,stu,clo,90,M,train-clean-360,1474.584848,1499.061315,1881.702315,2244.544766,-331.315633,147.476751,-23.91166444,46.5336694,-10.89883308,21.5562094,-13.21902589,-9.777672731,-9.039284114,-3.528405298,-7.779171722,-8.047097452,2419.697433,184.0796213
2,tele,1272,1,stu,clo,90,M,dev-clean,2027.1976,1850.971761,2278.136176,2650.375445,-314.3522225,117.9163628,-15.95666997,32.35356669,-24.30040195,24.56156506,-23.27320091,0.513416438,-16.89904039,-0.815827406,-12.56880112,-6.861785805,3284.938345,298.801889
2,none,1963,5,stu,far,90,F,train-clean-100,2387.469664,1719.618578,2032.858369,2321.538707,-302.1651794,98.64475282,-55.08299875,43.42842036,-28.38940195,3.350122724,-26.66779098,0.422091233,-4.970802428,4.471400929,-8.522569403,2.3326543,3796.083664,478.09998
1,tele,7981,7,stu,beh,90,M,train-clean-360,1474.038706,1366.20758,1726.601929,2086.579785,-328.4596797,153.0469552,-48.22014066,32.45364657,-14.95881368,5.377310237,-0.293674184,-5.040001458,-9.648933553,-5.563506612,-11.56798122,-6.8674718,2383.612428,230.3087568
1,musi,5154,5,stu,far,90,F,train-clean-360,1741.747853,1622.791336,1989.685169,2335.793377,-312.036848,119.1840867,-39.53520268,30.00982515,-14.29517114,9.505232615,-5.805492091,13.91401292,9.613421648,2.37875753,1.260620818,-13.09859082,2912.599779,259.2410411
1,none,254,3,stu,mid,90,M,train-clean-100,2050.631018,1920.554784,2250.689902,2557.772391,-322.7674081,90.65871468,-2.821150648,56.95062107,-18.88329375,13.85175513,-6.627448205,-5.562693512,-23.73197295,-6.438742037,-7.896069533,-10.92038634,3779.9263,240.2618408
2,tele,1472,1,stu,clo,90,F,train-clean-360,2293.223051,1605.399837,1909.16944,2195.035876,-286.2226344,100.4679222,-57.22081819,40.31343505,-24.03032079,2.734757422,-16.73028236,2.260347659,-4.919921149,-0.88303116,-9.56363123,-12.32334598,3542.211914,443.131475
1,babb,2294,3,stu,mid,90,M,train-clean-360,1439.277509,1333.803173,1697.066243,2056.753207,-275.716161,146.5904809,-30.10127771,21.0506459,-20.23027782,-11.59472313,-5.880281966,-11.79008431,-10.66711878,-4.698876454,-8.878048401,-2.635230892,2296.172937,257.4852647
2,babb,4160,5,stu,far,90,F,train-clean-100,1545.080634,1416.693763,1750.08639,2085.091987,-280.3156904,136.9910233,-41.19162457,36.15514561,-20.53681887,-15.04128828,-16.27935144,-10.0573696,-6.287834977,-8.96523958,-3.062659521,-1.681053263,2607.515155,313.4672345
2,musi,250,3,stu,mid,90,F,train-clean-100,1878.863035,1634.905023,2009.261878,2354.351545,-328.8048575,105.7190948,-18.60231712,25.61667703,-22.83159191,1.006842723,-21.56590408,-15.17268889,-10.64577463,-13.06360076,-5.125739771,-3.591379577,3042.460903,395.1418064
2,babb,3994,1,stu,clo,90,F,train-clean-360,1782.096145,1480.69549,1817.230803,2144.068692,-302.7079797,117.8103827,-38.78487395,28.29101549,-19.05963203,-6.682177058,-19.57511495,-13.1766868,-7.463661971,-11.27101498,-6.943081587,-9.439637441,2855.811486,352.6357797
2,babb,949,3,stu,mid,90,M,train-clean-360,1713.709175,1512.005707,1864.996002,2191.429984,-275.2337747,146.6114618,-31.75155825,47.10058004,-31.72312382,22.73545539,-15.90127821,-16.35714389,-5.950947598,-16.20596626,-1.238456772,-12.68223093,2765.631132,233.0426735
2,tele,209,3,stu,mid,90,F,train-clean-360,1918.003675,1480.213198,1777.684278,2071.479853,-305.9376661,130.5632123,-60.07301195,41.16239907,-29.0592318,3.712828992,-8.012298202,-7.992782305,-2.55187666,0.704201345,-14.30749895,-8.440577021,3085.213752,367.5598145
2,none,2149,1,stu,clo,90,M,train-clean-360,2119.354382,1595.655281,1977.712548,2326.487158,-335.876319,114.9293822,-57.17359354,32.80319665,-17.0486217,15.4126513,-32.21669546,5.031393484,-12.07699747,-13.86722536,-20.32241497,-4.964306275,3176.062906,448.36413
1,none,296,1,stu,clo,90,M,train-clean-360,2155.780207,1748.54566,2085.687981,2398.608141,-356.7718273,105.8225986,-31.54315752,45.40974135,-8.481931532,11.00838352,-29.25220659,-1.048304691,-9.705173035,-0.562760524,-3.207984616,-11.4897314,3566.361003,286.2958984
1,babb,4427,3,stu,mid,90,F,train-clean-360,1622.005027,1514.612025,1880.042648,2234.2765,-241.7293871,141.7331243,-38.26857053,49.40947565,-30.5838435,1.257103466,-20.61652842,-2.865986968,-14.25642394,-10.61040497,-8.753067322,-10.91046458,2739.748503,228.1613199
1,none,1066,3,stu,mid,90,F,train-clean-360,1380.629625,1427.717712,1877.801298,2290.071813,-326.2252731,132.2914738,7.017371694,25.17277712,-17.70662426,-6.373488422,-17.42072557,-2.429458324,8.822268593,0.100448156,1.548449734,8.66064493,2105.611287,200.4420504
2,tele,7881,5,stu,far,90,M,train-clean-360,1829.97028,1641.444373,1997.701223,2331.816077,-323.130242,110.5064641,-14.42168062,27.78399518,-22.99289117,-5.546035329,-2.994997192,-7.621754696,-3.930417852,14.59522325,2.016594986,-1.089758622,3004.511462,278.137207
1,none,93,3,stu,mid,90,F,train-clean-360,1859.703598,1641.397208,1959.749595,2266.713221,-268.1891963,118.1344195,-36.13238766,39.5547087,-37.86180497,-5.120554536,-12.60493347,-7.971923885,-13.51466068,-6.733618856,-5.896051606,-3.138237612,3162.433049,277.7247238
2,musi,1536,1,stu,clo,90,M,train-clean-360,1084.561195,1168.371822,1604.13045,2034.146912,-358.7422053,180.3673701,-20.91784197,14.6727941,-12.77231788,5.159134315,-0.594438404,-9.070665256,-9.867902078,-1.74124432,-5.280689302,-2.120293657,1644.503945,177.1452251
2,tele,882,7,stu,beh,90,F,train-clean-360,1233.152109,1220.574489,1650.01805,2065.983127,-315.1067251,156.8235375,-30.12699546,2.518466696,-18.0617323,-0.954176874,-10.54648851,-15.600184,-9.652381506,2.001613211,-4.686893704,-10.79255767,1878.990425,250.2688731
